speech_id,year,sense,count,n
1000174897,1988,newspaper,0,10
1000174986,1988,ship,0,10
1000174986,1988,observe,0,10
1000174986,1988,newspaper,10,10
1000174993,1988,ship,0,9
1000174993,1988,observe,9,9
1000174993,1988,newspaper,0,9
1000175191,1988,ship,7,10
1000175191,1988,observe,0,10
1000175191,1988,newspaper,3,10
1000175370,1988,ship,0,9
1000175370,1988,observe,0,9
1000175370,1988,newspaper,9,9
1000175651,1988,ship,0,9
1000175651,1988,observe,8,9
1000175651,1988,newspaper,1,9
1000175808,1988,ship,0,9
1000175808,1988,observe,8,9
1000175808,1988,newspaper,1,9
1000175993,1988,ship,0,10
1000175993,1988,observe,10,10
1000175993,1988,newspaper,0,10
1000176033,1988,ship,0,9
1000176033,1988,observe,9,9
1000176033,1988,newspaper,0,9
1000176095,1988,ship,0,10
1000176095,1988,observe,10,10
1000176095,1988,newspaper,0,10
1000176201,1988,ship,1,20
1000176201,1988,observe,19,20
1000176201,1988,newspaper,0,20
1000176412,1988,ship,0,9
1000176412,1988,observe,0,9
1000176412,1988,newspaper,9,9
1000176695,1988,ship,2,10
1000176695,1988,observe,7,10
1000176695,1988,newspaper,0,10
1000177082,1988,ship,0,9
1000177082,1988,observe,0,9
1000177082,1988,newspaper,8,9
1000177347,1988,ship,0,10
1000177347,1988,observe,10,10
1000177347,1988,newspaper,0,10
1000177379,1988,ship,0,9
1000177379,1988,observe,9,9
1000177379,1988,newspaper,0,9
1000177393,1988,ship,2,18
1000177393,1988,observe,4,18
1000177393,1988,newspaper,11,18
1000177439,1988,ship,2,27
1000177439,1988,observe,0,27
1000177439,1988,newspaper,25,27
1000177921,1988,ship,0,9
1000177921,1988,observe,9,9
1000177921,1988,newspaper,0,9
1000177926,1988,ship,0,9
1000177926,1988,observe,9,9
1000177926,1988,newspaper,0,9
1000178431,1988,ship,0,9
1000178431,1988,observe,8,9
1000178431,1988,newspaper,1,9
1000178499,1988,ship,0,9
1000178499,1988,observe,8,9
1000178499,1988,newspaper,1,9
1000178742,1988,ship,0,10
1000178742,1988,observe,9,10
1000178742,1988,newspaper,1,10
1000178844,1988,ship,0,10
1000178844,1988,observe,10,10
1000178844,1988,newspaper,0,10
1000179066,1988,ship,0,9
1000179066,1988,observe,8,9
1000179066,1988,newspaper,1,9
1000179067,1988,ship,0,9
1000179067,1988,observe,9,9
1000179067,1988,newspaper,0,9
1000179485,1988,ship,2,9
1000179485,1988,observe,7,9
1000179485,1988,newspaper,0,9
1000179548,1988,ship,0,10
1000179548,1988,observe,10,10
1000179548,1988,newspaper,0,10
1000179571,1988,ship,0,10
1000179571,1988,observe,10,10
1000179571,1988,newspaper,0,10
1000180560,1988,ship,0,19
1000180560,1988,observe,17,19
1000180560,1988,newspaper,2,19
1000180567,1988,ship,0,9
1000180567,1988,observe,8,9
1000180567,1988,newspaper,1,9
1000181755,1988,ship,0,9
1000181755,1988,observe,8,9
1000181755,1988,newspaper,1,9
1000181786,1988,ship,0,9
1000181786,1988,observe,8,9
1000181786,1988,newspaper,1,9
1000181787,1988,ship,0,9
1000181787,1988,observe,8,9
1000181787,1988,newspaper,1,9
1000183699,1988,ship,0,9
1000183699,1988,observe,9,9
1000183699,1988,newspaper,0,9
1000183830,1988,ship,0,9
1000183830,1988,observe,0,9
1000183830,1988,newspaper,9,9
1000184157,1988,ship,0,10
1000184157,1988,observe,10,10
1000184157,1988,newspaper,0,10
1000184457,1988,ship,0,19
1000184457,1988,observe,18,19
1000184457,1988,newspaper,0,19
1000184460,1988,ship,0,10
1000184460,1988,observe,3,10
1000184460,1988,newspaper,2,10
1000184463,1988,ship,1,9
1000184463,1988,observe,5,9
1000184463,1988,newspaper,1,9
1000184470,1988,ship,0,10
1000184470,1988,observe,10,10
1000184470,1988,newspaper,0,10
1000184471,1988,ship,0,10
1000184471,1988,observe,10,10
1000184471,1988,newspaper,0,10
1000184480,1988,ship,0,10
1000184480,1988,observe,9,10
1000184480,1988,newspaper,1,10
1000185199,1988,ship,0,9
1000185199,1988,observe,8,9
1000185199,1988,newspaper,1,9
1000185303,1988,ship,0,9
1000185303,1988,observe,9,9
1000185303,1988,newspaper,0,9
1000185826,1988,ship,0,10
1000185826,1988,observe,10,10
1000185826,1988,newspaper,0,10
1000185926,1988,ship,0,10
1000185926,1988,observe,10,10
1000185926,1988,newspaper,0,10
1000186368,1988,ship,0,9
1000186368,1988,observe,9,9
1000186368,1988,newspaper,0,9
1000186638,1988,ship,0,10
1000186638,1988,observe,10,10
1000186638,1988,newspaper,0,10
1000187669,1988,ship,0,10
1000187669,1988,observe,9,10
1000187669,1988,newspaper,1,10
1000188116,1988,ship,0,9
1000188116,1988,observe,9,9
1000188116,1988,newspaper,0,9
1000188119,1988,ship,0,10
1000188119,1988,observe,8,10
1000188119,1988,newspaper,1,10
1000188273,1988,ship,0,9
1000188273,1988,observe,8,9
1000188273,1988,newspaper,1,9
1000189151,1988,ship,0,9
1000189151,1988,observe,9,9
1000189151,1988,newspaper,0,9
1000189575,1988,ship,1,18
1000189575,1988,observe,16,18
1000189575,1988,newspaper,0,18
1000189945,1988,ship,2,10
1000189945,1988,observe,6,10
1000189945,1988,newspaper,1,10
1000190121,1988,ship,0,20
1000190121,1988,observe,0,20
1000190121,1988,newspaper,20,20
1000190380,1988,ship,0,10
1000190380,1988,observe,4,10
1000190380,1988,newspaper,0,10
1000190405,1988,ship,0,10
1000190405,1988,observe,8,10
1000190405,1988,newspaper,0,10
1000190409,1988,ship,0,9
1000190409,1988,observe,9,9
1000190409,1988,newspaper,0,9
1000190535,1988,ship,0,10
1000190535,1988,observe,10,10
1000190535,1988,newspaper,0,10
1000191153,1988,ship,0,19
1000191153,1988,observe,18,19
1000191153,1988,newspaper,1,19
1000191319,1988,ship,0,10
1000191319,1988,observe,8,10
1000191319,1988,newspaper,2,10
1000191362,1988,ship,1,18
1000191362,1988,observe,16,18
1000191362,1988,newspaper,1,18
1000191389,1988,ship,0,10
1000191389,1988,observe,9,10
1000191389,1988,newspaper,1,10
1000191402,1988,ship,0,29
1000191402,1988,observe,26,29
1000191402,1988,newspaper,2,29
1000191433,1988,ship,1,10
1000191433,1988,observe,9,10
1000191433,1988,newspaper,0,10
1000191535,1988,ship,0,9
1000191535,1988,observe,0,9
1000191535,1988,newspaper,9,9
1000191565,1988,ship,1,27
1000191565,1988,observe,22,27
1000191565,1988,newspaper,3,27
1000191772,1988,ship,0,9
1000191772,1988,observe,8,9
1000191772,1988,newspaper,1,9
1000193148,1988,ship,0,9
1000193148,1988,observe,9,9
1000193148,1988,newspaper,0,9
1000193204,1988,ship,0,10
1000193204,1988,observe,10,10
1000193204,1988,newspaper,0,10
1000193601,1988,ship,0,20
1000193601,1988,observe,20,20
1000193601,1988,newspaper,0,20
1000193871,1988,ship,0,9
1000193871,1988,observe,9,9
1000193871,1988,newspaper,0,9
1000194966,1988,ship,0,9
1000194966,1988,observe,9,9
1000194966,1988,newspaper,0,9
1000195540,1988,ship,0,9
1000195540,1988,observe,7,9
1000195540,1988,newspaper,2,9
1000195583,1988,ship,0,9
1000195583,1988,observe,9,9
1000195583,1988,newspaper,0,9
1000196142,1988,ship,0,10
1000196142,1988,observe,10,10
1000196142,1988,newspaper,0,10
1000196534,1988,ship,0,10
1000196534,1988,observe,10,10
1000196534,1988,newspaper,0,10
1000197260,1988,ship,0,10
1000197260,1988,observe,10,10
1000197260,1988,newspaper,0,10
1000197347,1988,ship,0,18
1000197347,1988,observe,18,18
1000197347,1988,newspaper,0,18
1000197483,1988,ship,0,9
1000197483,1988,observe,8,9
1000197483,1988,newspaper,0,9
1000197774,1988,ship,0,10
1000197774,1988,observe,10,10
1000197774,1988,newspaper,0,10
1000197867,1988,ship,0,18
1000197867,1988,observe,17,18
1000197867,1988,newspaper,1,18
1000197874,1988,ship,0,9
1000197874,1988,observe,8,9
1000197874,1988,newspaper,1,9
1000197911,1988,ship,0,9
1000197911,1988,observe,9,9
1000197911,1988,newspaper,0,9
1000197913,1988,ship,0,10
1000197913,1988,observe,10,10
1000197913,1988,newspaper,0,10
1000198723,1988,ship,0,10
1000198723,1988,observe,10,10
1000198723,1988,newspaper,0,10
1000198785,1988,ship,0,9
1000198785,1988,observe,8,9
1000198785,1988,newspaper,1,9
1000198837,1988,ship,0,9
1000198837,1988,observe,9,9
1000198837,1988,newspaper,0,9
1000198890,1988,ship,0,9
1000198890,1988,observe,9,9
1000198890,1988,newspaper,0,9
1000200019,1988,ship,0,10
1000200019,1988,observe,9,10
1000200019,1988,newspaper,1,10
1000200467,1988,ship,0,10
1000200467,1988,observe,10,10
1000200467,1988,newspaper,0,10
1000201258,1988,ship,7,10
1000201258,1988,observe,0,10
1000201258,1988,newspaper,3,10
1000201285,1988,ship,0,10
1000201285,1988,observe,10,10
1000201285,1988,newspaper,0,10
1000201287,1988,ship,0,9
1000201287,1988,observe,9,9
1000201287,1988,newspaper,0,9
1000203164,1988,ship,0,9
1000203164,1988,observe,9,9
1000203164,1988,newspaper,0,9
1000203438,1988,ship,0,39
1000203438,1988,observe,38,39
1000203438,1988,newspaper,1,39
1000203555,1988,ship,0,20
1000203555,1988,observe,20,20
1000203555,1988,newspaper,0,20
1000204296,1988,ship,1,20
1000204296,1988,observe,19,20
1000204296,1988,newspaper,0,20
1000204487,1988,ship,0,10
1000204487,1988,observe,10,10
1000204487,1988,newspaper,0,10
1000204521,1988,ship,0,9
1000204521,1988,observe,8,9
1000204521,1988,newspaper,1,9
1000204851,1988,ship,0,10
1000204851,1988,observe,9,10
1000204851,1988,newspaper,1,10
1000205846,1988,ship,0,9
1000205846,1988,observe,9,9
1000205846,1988,newspaper,0,9
1000206401,1988,ship,0,10
1000206401,1988,observe,10,10
1000206401,1988,newspaper,0,10
1000206487,1988,ship,0,10
1000206487,1988,observe,10,10
1000206487,1988,newspaper,0,10
1000206632,1988,ship,0,9
1000206632,1988,observe,9,9
1000206632,1988,newspaper,0,9
1000206934,1988,ship,0,9
1000206934,1988,observe,8,9
1000206934,1988,newspaper,1,9
1000207258,1988,ship,0,10
1000207258,1988,observe,8,10
1000207258,1988,newspaper,2,10
1000207428,1988,ship,1,9
1000207428,1988,observe,6,9
1000207428,1988,newspaper,2,9
1000207463,1988,ship,0,9
1000207463,1988,observe,9,9
1000207463,1988,newspaper,0,9
1000207879,1988,ship,0,9
1000207879,1988,observe,0,9
1000207879,1988,newspaper,9,9
1000208523,1988,ship,0,10
1000208523,1988,observe,10,10
1000208523,1988,newspaper,0,10
1000209706,1988,ship,0,9
1000209706,1988,observe,9,9
1000209706,1988,newspaper,0,9
1000210170,1988,ship,0,9
1000210170,1988,observe,9,9
1000210170,1988,newspaper,0,9
1000210234,1988,ship,7,10
1000210234,1988,observe,1,10
1000210234,1988,newspaper,0,10
1000210275,1988,ship,0,27
1000210275,1988,observe,22,27
1000210275,1988,newspaper,5,27
1000210305,1988,ship,0,9
1000210305,1988,observe,7,9
1000210305,1988,newspaper,2,9
1000211385,1988,ship,0,9
1000211385,1988,observe,7,9
1000211385,1988,newspaper,1,9
1000211438,1988,ship,0,9
1000211438,1988,observe,8,9
1000211438,1988,newspaper,1,9
1000216639,1988,ship,1,18
1000216639,1988,observe,10,18
1000216639,1988,newspaper,6,18
1000219196,1988,ship,0,10
1000219196,1988,observe,10,10
1000219196,1988,newspaper,0,10
1000220207,1988,ship,0,10
1000220207,1988,observe,10,10
1000220207,1988,newspaper,0,10
1000220340,1988,ship,0,18
1000220340,1988,observe,0,18
1000220340,1988,newspaper,18,18
1000220699,1988,ship,0,10
1000220699,1988,observe,10,10
1000220699,1988,newspaper,0,10
1000220938,1988,ship,0,9
1000220938,1988,observe,9,9
1000220938,1988,newspaper,0,9
1000221211,1988,ship,0,9
1000221211,1988,observe,9,9
1000221211,1988,newspaper,0,9
1000221216,1988,ship,0,18
1000221216,1988,observe,17,18
1000221216,1988,newspaper,1,18
1000221293,1988,ship,0,10
1000221293,1988,observe,9,10
1000221293,1988,newspaper,1,10
1000221428,1988,ship,0,10
1000221428,1988,observe,6,10
1000221428,1988,newspaper,3,10
1000221462,1988,ship,0,9
1000221462,1988,observe,8,9
1000221462,1988,newspaper,1,9
1000221933,1988,ship,0,10
1000221933,1988,observe,8,10
1000221933,1988,newspaper,2,10
1000222100,1988,ship,0,9
1000222100,1988,observe,9,9
1000222100,1988,newspaper,0,9
1000222199,1988,ship,1,9
1000222199,1988,observe,2,9
1000222199,1988,newspaper,0,9
1000222596,1988,ship,16,20
1000222596,1988,observe,0,20
1000222596,1988,newspaper,4,20
1000222636,1988,ship,0,9
1000222636,1988,observe,7,9
1000222636,1988,newspaper,2,9
1000222860,1988,ship,0,10
1000222860,1988,observe,10,10
1000222860,1988,newspaper,0,10
1000223718,1988,ship,1,9
1000223718,1988,observe,8,9
1000223718,1988,newspaper,0,9
1000223934,1988,ship,0,10
1000223934,1988,observe,10,10
1000223934,1988,newspaper,0,10
1000223959,1988,ship,0,9
1000223959,1988,observe,8,9
1000223959,1988,newspaper,1,9
1000223960,1988,ship,0,9
1000223960,1988,observe,8,9
1000223960,1988,newspaper,1,9
1000224002,1988,ship,0,9
1000224002,1988,observe,8,9
1000224002,1988,newspaper,1,9
1000224023,1988,ship,0,19
1000224023,1988,observe,17,19
1000224023,1988,newspaper,2,19
1000224955,1988,ship,0,18
1000224955,1988,observe,16,18
1000224955,1988,newspaper,1,18
1000224957,1988,ship,0,19
1000224957,1988,observe,17,19
1000224957,1988,newspaper,2,19
1000225105,1988,ship,5,20
1000225105,1988,observe,13,20
1000225105,1988,newspaper,0,20
1000225107,1988,ship,2,10
1000225107,1988,observe,8,10
1000225107,1988,newspaper,0,10
1000225476,1988,ship,0,10
1000225476,1988,observe,6,10
1000225476,1988,newspaper,1,10
1000225726,1988,ship,0,9
1000225726,1988,observe,9,9
1000225726,1988,newspaper,0,9
1000227394,1988,ship,7,10
1000227394,1988,observe,0,10
1000227394,1988,newspaper,2,10
1000227521,1988,ship,0,9
1000227521,1988,observe,8,9
1000227521,1988,newspaper,1,9
1000227903,1988,ship,0,10
1000227903,1988,observe,10,10
1000227903,1988,newspaper,0,10
1000229208,1988,ship,0,9
1000229208,1988,observe,9,9
1000229208,1988,newspaper,0,9
1000229979,1988,ship,0,10
1000229979,1988,observe,8,10
1000229979,1988,newspaper,0,10
1000230071,1988,ship,0,10
1000230071,1988,observe,10,10
1000230071,1988,newspaper,0,10
1000230521,1988,ship,1,20
1000230521,1988,observe,18,20
1000230521,1988,newspaper,1,20
1000230798,1988,ship,2,20
1000230798,1988,observe,18,20
1000230798,1988,newspaper,0,20
1000231089,1988,ship,1,28
1000231089,1988,observe,26,28
1000231089,1988,newspaper,1,28
1000231159,1988,ship,3,18
1000231159,1988,observe,0,18
1000231159,1988,newspaper,15,18
1000231252,1988,ship,0,18
1000231252,1988,observe,16,18
1000231252,1988,newspaper,2,18
1000231944,1988,ship,1,10
1000231944,1988,observe,6,10
1000231944,1988,newspaper,1,10
1000232004,1988,ship,0,9
1000232004,1988,observe,7,9
1000232004,1988,newspaper,2,9
1000232011,1988,ship,0,9
1000232011,1988,observe,8,9
1000232011,1988,newspaper,1,9
1000232027,1988,ship,0,10
1000232027,1988,observe,10,10
1000232027,1988,newspaper,0,10
1000232374,1988,ship,0,10
1000232374,1988,observe,10,10
1000232374,1988,newspaper,0,10
1000232519,1988,ship,0,18
1000232519,1988,observe,17,18
1000232519,1988,newspaper,1,18
1000232556,1988,ship,0,9
1000232556,1988,observe,9,9
1000232556,1988,newspaper,0,9
1000232864,1988,ship,0,10
1000232864,1988,observe,9,10
1000232864,1988,newspaper,1,10
1000232875,1988,ship,0,10
1000232875,1988,observe,9,10
1000232875,1988,newspaper,1,10
1000232937,1988,ship,0,9
1000232937,1988,observe,8,9
1000232937,1988,newspaper,1,9
1000232968,1988,ship,0,18
1000232968,1988,observe,16,18
1000232968,1988,newspaper,2,18
1000232984,1988,ship,0,9
1000232984,1988,observe,9,9
1000232984,1988,newspaper,0,9
1000233246,1988,ship,0,9
1000233246,1988,observe,9,9
1000233246,1988,newspaper,0,9
1000233597,1988,ship,0,20
1000233597,1988,observe,20,20
1000233597,1988,newspaper,0,20
1000233642,1988,ship,0,10
1000233642,1988,observe,10,10
1000233642,1988,newspaper,0,10
1000234153,1988,ship,0,19
1000234153,1988,observe,16,19
1000234153,1988,newspaper,3,19
1000234219,1988,ship,0,10
1000234219,1988,observe,10,10
1000234219,1988,newspaper,0,10
1000234227,1988,ship,1,9
1000234227,1988,observe,8,9
1000234227,1988,newspaper,0,9
1000234849,1988,ship,0,10
1000234849,1988,observe,10,10
1000234849,1988,newspaper,0,10
1000234919,1988,ship,0,10
1000234919,1988,observe,8,10
1000234919,1988,newspaper,2,10
1000234929,1988,ship,2,18
1000234929,1988,observe,14,18
1000234929,1988,newspaper,2,18
1000235033,1988,ship,0,10
1000235033,1988,observe,10,10
1000235033,1988,newspaper,0,10
1000235083,1988,ship,0,10
1000235083,1988,observe,10,10
1000235083,1988,newspaper,0,10
1000235164,1988,ship,0,9
1000235164,1988,observe,8,9
1000235164,1988,newspaper,1,9
1000235330,1988,ship,0,9
1000235330,1988,observe,9,9
1000235330,1988,newspaper,0,9
1000235821,1988,ship,0,10
1000235821,1988,observe,10,10
1000235821,1988,newspaper,0,10
1000235822,1988,ship,0,10
1000235822,1988,observe,10,10
1000235822,1988,newspaper,0,10
1000236097,1988,ship,1,9
1000236097,1988,observe,5,9
1000236097,1988,newspaper,2,9
1000236098,1988,ship,0,9
1000236098,1988,observe,8,9
1000236098,1988,newspaper,1,9
1000236564,1988,ship,0,10
1000236564,1988,observe,10,10
1000236564,1988,newspaper,0,10
1000237333,1988,ship,0,9
1000237333,1988,observe,9,9
1000237333,1988,newspaper,0,9
1000238470,1988,ship,13,18
1000238470,1988,observe,1,18
1000238470,1988,newspaper,4,18
1000238473,1988,ship,0,10
1000238473,1988,observe,10,10
1000238473,1988,newspaper,0,10
1000238619,1988,ship,0,10
1000238619,1988,observe,10,10
1000238619,1988,newspaper,0,10
1000239587,1988,ship,0,9
1000239587,1988,observe,0,9
1000239587,1988,newspaper,9,9
1000239592,1988,ship,0,9
1000239592,1988,observe,8,9
1000239592,1988,newspaper,1,9
1000240644,1988,ship,0,10
1000240644,1988,observe,8,10
1000240644,1988,newspaper,2,10
1000240707,1988,ship,0,9
1000240707,1988,observe,7,9
1000240707,1988,newspaper,2,9
1000241148,1988,ship,0,19
1000241148,1988,observe,19,19
1000241148,1988,newspaper,0,19
1000241231,1988,ship,0,10
1000241231,1988,observe,9,10
1000241231,1988,newspaper,1,10
1000241611,1988,ship,0,9
1000241611,1988,observe,8,9
1000241611,1988,newspaper,1,9
1000242064,1988,ship,1,9
1000242064,1988,observe,0,9
1000242064,1988,newspaper,8,9
1000242282,1988,ship,0,9
1000242282,1988,observe,7,9
1000242282,1988,newspaper,2,9
1000242485,1988,ship,0,9
1000242485,1988,observe,0,9
1000242485,1988,newspaper,9,9
1000242511,1988,ship,3,10
1000242511,1988,observe,6,10
1000242511,1988,newspaper,0,10
1000242544,1988,ship,0,9
1000242544,1988,observe,7,9
1000242544,1988,newspaper,2,9
1000242721,1988,ship,0,19
1000242721,1988,observe,19,19
1000242721,1988,newspaper,0,19
1000242739,1988,ship,0,9
1000242739,1988,observe,8,9
1000242739,1988,newspaper,1,9
1000242740,1988,ship,1,28
1000242740,1988,observe,27,28
1000242740,1988,newspaper,0,28
1000244534,1988,ship,0,9
1000244534,1988,observe,9,9
1000244534,1988,newspaper,0,9
1000244588,1988,ship,0,9
1000244588,1988,observe,3,9
1000244588,1988,newspaper,1,9
1000244589,1988,ship,0,9
1000244589,1988,observe,8,9
1000244589,1988,newspaper,1,9
1000244597,1988,ship,0,9
1000244597,1988,observe,8,9
1000244597,1988,newspaper,1,9
1000244604,1988,ship,0,10
1000244604,1988,observe,9,10
1000244604,1988,newspaper,1,10
1000245245,1988,ship,0,10
1000245245,1988,observe,9,10
1000245245,1988,newspaper,1,10
1000245413,1988,ship,0,10
1000245413,1988,observe,10,10
1000245413,1988,newspaper,0,10
1000245443,1988,ship,0,10
1000245443,1988,observe,9,10
1000245443,1988,newspaper,1,10
1000245648,1988,ship,0,9
1000245648,1988,observe,7,9
1000245648,1988,newspaper,2,9
1000245899,1988,ship,3,18
1000245899,1988,observe,0,18
1000245899,1988,newspaper,15,18
1000247410,1988,ship,0,9
1000247410,1988,observe,8,9
1000247410,1988,newspaper,1,9
1000247543,1988,ship,1,18
1000247543,1988,observe,0,18
1000247543,1988,newspaper,17,18
1000247851,1988,ship,0,9
1000247851,1988,observe,9,9
1000247851,1988,newspaper,0,9
1000247993,1988,ship,0,10
1000247993,1988,observe,10,10
1000247993,1988,newspaper,0,10
1000248175,1988,ship,0,9
1000248175,1988,observe,6,9
1000248175,1988,newspaper,2,9
1000248215,1988,ship,0,9
1000248215,1988,observe,9,9
1000248215,1988,newspaper,0,9
1000248540,1988,ship,0,9
1000248540,1988,observe,8,9
1000248540,1988,newspaper,1,9
1000248830,1988,ship,0,9
1000248830,1988,observe,9,9
1000248830,1988,newspaper,0,9
1000249137,1988,ship,1,9
1000249137,1988,observe,0,9
1000249137,1988,newspaper,8,9
1000249236,1988,ship,0,9
1000249236,1988,observe,8,9
1000249236,1988,newspaper,1,9
1000250747,1988,ship,0,10
1000250747,1988,observe,10,10
1000250747,1988,newspaper,0,10
1000251930,1988,ship,7,9
1000251930,1988,observe,0,9
1000251930,1988,newspaper,1,9
1000252139,1988,ship,0,10
1000252139,1988,observe,9,10
1000252139,1988,newspaper,1,10
1000252164,1988,ship,0,10
1000252164,1988,observe,9,10
1000252164,1988,newspaper,1,10
1000252166,1988,ship,2,9
1000252166,1988,observe,3,9
