"","language","measure","uni_lemma","age","num_true","num_false","prop","lexical_class","category","definition","words","num_phons","MLU","frequency","valence","arousal","iconicity","babiness","concreteness"
"2107","Norwegian","produces","duck",24,125,117,0.516528925619835,"nouns","animals","and","and",3,6.5399999999988,-7.31352099549784,6.11,4,13.5405405405405,4.1,4.86
"2108","Norwegian","produces","ear",24,201,41,0.830578512396694,"nouns","body_parts","øre","øre",3,7.26666666667,-8.47275790598238,5.86,3.5,18.9210526315789,3.909090909,5
"2109","Norwegian","produces","eat",24,171,71,0.706611570247934,"verbs","action_words","spise","spise",5,7.90188305252481,-4.32764101838686,7.1,4.38,12.8947368421053,6.1,4.44
"2110","Norwegian","produces","egg",24,181,61,0.747933884297521,"nouns","food_drink","egg","egg",2,5.30769230769115,-6.87589877575514,5.95,3.28,17.65625,3.636363636,4.97
"2111","Norwegian","produces","elephant",24,169,73,0.698347107438017,"nouns","animals","elefant","elefant",7,4.07317073171024,-7.50767700993879,6.17,4.23,8.33333333333333,2.818181818,5
"2112","Norwegian","produces","empty",24,128,114,0.528925619834711,"adjectives","descriptive_words","tom","tom",3,6.0476190476219,-8.15430417486385,3.78,2.25,16.625,2.380952381,3.43
"2113","Norwegian","produces","eye",24,208,34,0.859504132231405,"nouns","body_parts","øye","øye",2,5.29411764706,-8.354974870326,6.18,3.95,10.9411764705882,4.083333333,4.9
"2114","Norwegian","produces","face",24,120,122,0.495867768595041,"nouns","body_parts","ansikt","ansikt",6,NA,-9.04812205088594,6.36,4.59,11.25,5.785714286,4.87
"2115","Norwegian","produces","fall",24,121,121,0.5,"verbs","action_words","falle","falle",5,NA,-9.29943647916685,3.89,4.24,16.8292682926829,4.181818182,4.04
"2116","Norwegian","produces","fast",24,106,136,0.43801652892562,"adjectives","descriptive_words","fort","fort",4,7.84615384615846,-6.72355805117312,6.08,5.16,13.3055555555556,2,3.32
"2117","Norwegian","produces","feed",24,64,178,0.264462809917355,"verbs","action_words","mate","mate",4,7.17972350230023,-5.86085156543307,6.95,4.55,14.0322580645161,6.2,4.17
"2118","Norwegian","produces","fine",24,154,88,0.636363636363636,"adjectives","descriptive_words","fin","fin",3,6.77978339349946,-5.61772551453153,6.5,3.86,10.7142857142857,3,2.61
"2119","Norwegian","produces","finger",24,162,80,0.669421487603306,"nouns","body_parts","finger","finger",5,6.61538461538154,-8.6062892986069,5.8,4.15,19.2777777777778,5.166666667,5
"2120","Norwegian","produces","finish",24,34,208,0.140495867768595,"verbs","action_words","gjøre seg ferdig","gjøre seg ferdig",12,NA,NA,6.41,3.81,6.43243243243243,1.090909091,2.89
"2121","Norwegian","produces","firetruck",24,125,117,0.516528925619835,"nouns","vehicles","brannbil","brannbil",7,5.42857142857143,-8.15430417486385,6.47,4.52,12.1388888888889,3.181818182,5
"2122","Norwegian","produces","fish (animal)",24,198,44,0.818181818181818,"nouns","animals","fisk (animal)","fisk (animal)",4,5.28985507246304,-6.9968513861728,6.42,3.33,NA,NA,5
"2123","Norwegian","produces","fish (food)",24,191,51,0.789256198347107,"nouns","food_drink","fisk (food)","fisk (food)",4,5.28985507246304,-6.9968513861728,6.42,3.33,NA,NA,5
"2124","Norwegian","produces","flower",24,180,62,0.743801652892562,"nouns","outside","blomst","blomst",6,6.16393442623016,-7.11821224317707,7.3,3.67,12.4848484848485,2.7,5
"2125","Norwegian","produces","fly (animal)",24,132,110,0.545454545454545,"nouns","animals","flue","flue",4,NA,-9.45358715899411,6.06,4.9,NA,NA,4.64
"2126","Norwegian","produces","food",24,197,45,0.814049586776859,"nouns","food_drink","mat","mat",3,7.17972350230023,-5.86085156543307,7.52,4.69,14.8048780487805,5.888888889,4.8
"2127","Norwegian","produces","foot",24,188,54,0.776859504132231,"nouns","body_parts","fot","fot",3,7.27272727272909,-7.718986103606,4.68,2.77,18.0731707317073,6.454545455,4.9
"2128","Norwegian","produces","fork",24,164,78,0.677685950413223,"nouns","household","gaffel","gaffel",6,6.57894736842,-8.24961435466817,5.47,3.35,20.225,1.705882353,4.9
"2129","Norwegian","produces","frog",24,127,115,0.524793388429752,"nouns","animals","frosk","frosk",5,3.75,-8.68039727076063,5.84,4.07,12.9090909090909,2.909090909,5
"2130","Norwegian","produces","garage",24,74,168,0.305785123966942,"nouns","furniture_rooms","garasje","garasje",6,NA,-9.16590508654233,5.5,4.1,5.18421052631579,1.428571429,4.96
"2131","Norwegian","produces","garden",24,76,166,0.31404958677686,"other","places","hage","hage",4,9.57894736842,-7.58178498209252,7.25,3.71,12.1136363636364,3.266666667,4.73
"2132","Norwegian","produces","get",24,192,50,0.793388429752066,"other","action_words","få","få, hente",3.5,7.54337899543425,-4.75614169689685,6.09,3.67,13.5,3.625,2.38
"2133","Norwegian","produces","get",24,192,50,0.793388429752066,"other","action_words","hente","få, hente",3.5,7.54337899543425,-4.75614169689685,6.09,3.67,13.5,3.625,2.38
"2134","Norwegian","produces","get",24,192,50,0.793388429752066,"other","helping_verbs","få","få, hente",3.5,7.54337899543425,-4.75614169689685,6.09,3.67,13.5,3.625,2.38
"2135","Norwegian","produces","giraffe",24,136,106,0.56198347107438,"nouns","animals","sjiraff","sjiraff",6,5.10256410256385,-7.55646717410823,6.52,2.91,8.41818181818182,4.5,4.73
"2136","Norwegian","produces","girl",24,151,91,0.62396694214876,"other","people","jente","jente",5,6.40833333333483,-6.44955608262542,7.15,5.23,22.3611111111111,5.727272727,4.85
"2137","Norwegian","produces","give",24,77,165,0.318181818181818,"verbs","action_words","gi","gi",2,8.75,-7.87805079823569,7.73,4.57,10.71875,3.5,2.83
"2138","Norwegian","produces","glass",24,162,80,0.669421487603306,"nouns","household","glass","glass",4,6.9662921348327,-6.7455369578919,5.48,3.14,8.97297297297297,3.083333333,4.82
"2139","Norwegian","produces","glasses",24,162,80,0.669421487603306,"nouns","household","briller","briller",7,NA,-9.45358715899411,5.09,3.39,19.1944444444444,1.1,4.9
"2140","Norwegian","produces","go",24,74,168,0.305785123966942,"verbs","action_words","dra","dra",3,10.5483870968,-7.77961072542244,6.32,4.86,27.2631578947368,2.9,3.15
"2141","Norwegian","produces","good",24,100,142,0.413223140495868,"adjectives","descriptive_words","bra","bra",3,6.30612244898,-5.96214289948418,7.89,3.66,19.4705882352941,4,1.64
"2142","Norwegian","produces","good night",24,211,31,0.871900826446281,"other","games_routines","god natt","god natt",6,NA,NA,6.25,3.86,NA,NA,2.29
"2143","Norwegian","produces","goose",24,52,190,0.214876033057851,"nouns","animals","gås","gås",3,NA,NA,5.68,3.29,7.78378378378378,3.416666667,4.81
"2144","Norwegian","produces","grandma",24,209,33,0.863636363636364,"other","people","bestemor","bestemor, farmor, mormor",6.66666666666667,6.3473053892182,-6.1213826488189,7.5,3.2,NA,NA,4.54
"2145","Norwegian","produces","grandma",24,209,33,0.863636363636364,"other","people","farmor","bestemor, farmor, mormor",6.66666666666667,6.3473053892182,-6.1213826488189,7.5,3.2,NA,NA,4.54
"2146","Norwegian","produces","grandma",24,209,33,0.863636363636364,"other","people","mormor","bestemor, farmor, mormor",6.66666666666667,6.3473053892182,-6.1213826488189,7.5,3.2,NA,NA,4.54
"2147","Norwegian","produces","grandpa",24,193,49,0.797520661157025,"other","people","bestefar","bestefar, farfar, morfar",6.66666666666667,5.60344827586155,-7.16780918431644,7.43,3.7,NA,NA,4.39
"2148","Norwegian","produces","grandpa",24,193,49,0.797520661157025,"other","people","farfar","bestefar, farfar, morfar",6.66666666666667,5.60344827586155,-7.16780918431644,7.43,3.7,NA,NA,4.39
"2149","Norwegian","produces","grandpa",24,193,49,0.797520661157025,"other","people","morfar","bestefar, farfar, morfar",6.66666666666667,5.60344827586155,-7.16780918431644,7.43,3.7,NA,NA,4.39
"2150","Norwegian","produces","great grandma",24,79,163,0.326446280991736,"other","people","oldemor","oldemor",7,NA,-9.63590871578806,6.33,2.62,NA,NA,4.65
"2151","Norwegian","produces","great grandpa",24,51,191,0.210743801652893,"other","people","oldefar","oldefar",7,NA,-10.5521994476622,7.1,3.67,NA,NA,4.86
"2152","Norwegian","produces","grrr",24,128,114,0.528925619834711,"other","sounds","grr","grr",2,NA,NA,4.43,3.95,22.8947368421053,3.25,3.9
"2153","Norwegian","produces","hair",24,191,51,0.789256198347107,"nouns","body_parts","hår","hår",3,7.32352941176441,-6.32536570239404,6.18,3.71,10.7222222222222,2.8,4.97
"2154","Norwegian","produces","hammer",24,75,167,0.309917355371901,"nouns","household","hammer","hammer",6,6.45454545455,-8.10985241229301,5.17,4.56,11.2051282051282,4.9,4.77
"2155","Norwegian","produces","hand",24,179,63,0.739669421487603,"nouns","body_parts","hånd","hånd",4,6.78571428571452,-7.4841465125286,5.9,3.98,9.77551020408163,4.9,4.72
"2156","Norwegian","produces","happy",24,91,151,0.37603305785124,"adjectives","descriptive_words","glad","glad",4,8.09090909090909,-8.76043997843416,8.47,6.05,20.2564102564103,6.909090909,2.56
"2157","Norwegian","produces","hard",24,57,185,0.235537190082645,"adjectives","descriptive_words","hard","hard",3,7.88333333333467,-7.13447276404885,4.35,4.5,15.2571428571429,2.166666667,3.76
"2158","Norwegian","produces","hat",24,215,27,0.888429752066116,"nouns","clothing","lue","lue",3,5.06666666667,-8.47275790598238,5.69,2.88,12.2352941176471,4.066666667,4.88
"2159","Norwegian","produces","head",24,187,55,0.772727272727273,"nouns","body_parts","hode","hode",4,7.90909090909131,-6.64017644223407,5.86,4.45,21.0714285714286,4.1,4.75
"2160","Norwegian","produces","help",24,160,82,0.661157024793388,"verbs","action_words","hjelpe","hjelpe",5,7.42465753424543,-5.8517190818698,6.95,4.29,10.2307692307692,5.833333333,2.56
"2161","Norwegian","produces","her",24,19,223,0.0785123966942149,"function_words","pronouns","hennes","hennes",6,7.55263157894526,-7.58178498209252,NA,NA,26.8,5.363636364,3
"2162","Norwegian","produces","hi",24,226,16,0.933884297520661,"other","games_routines","hei","hei",2,3.94736842105,-6.50041449985891,6.25,3.86,30.8378378378378,5.181818182,2.67
"2163","Norwegian","produces","high chair",24,37,205,0.152892561983471,"nouns","furniture_rooms","barnestol","barnestol",9,NA,NA,5.89,2.86,NA,NA,4.83
"2164","Norwegian","produces","his",24,25,217,0.103305785123967,"function_words","pronouns","hans","hans",4,7.91128579449682,-3.75985502019141,NA,NA,12.8648648648649,4.736842105,3.14
"2165","Norwegian","produces","hit",24,127,115,0.524793388429752,"verbs","action_words","slå","slå",3,8.22222222222,-6.83862738095791,3.95,5.48,11.4571428571429,2.857142857,4.11
"2166","Norwegian","produces","home",24,176,66,0.727272727272727,"other","places","hjem","hjem",3,8.14925373134,-7.02583892304606,7.48,3.78,18.9230769230769,5.230769231,4.11
"2167","Norwegian","produces","home",24,176,66,0.727272727272727,"other","locations","hjem","hjem",3,8.14925373134,-7.02583892304606,7.48,3.78,18.9230769230769,5.230769231,4.11
"2168","Norwegian","produces","horse",24,209,33,0.863636363636364,"nouns","animals","hest","hest",4,4.66666666666472,-7.63442871557794,6.05,4.16,12.6875,2,5
"2169","Norwegian","produces","hot",24,136,106,0.56198347107438,"adjectives","descriptive_words","varm","varm",4,6.8709677419357,-6.70205184595216,5.73,4.76,17.4285714285714,1.9,4.31
"2170","Norwegian","produces","house",24,163,79,0.673553719008264,"other","places","hus","hus",3,6.80385852090177,-5.50234344041268,7.19,3.95,14.8809523809524,3.166666667,5
"2171","Norwegian","produces","how",24,8,234,0.0330578512396694,"function_words","question_words","hvordan","hvordan",6,7.28571428571,-8.15430417486385,NA,NA,12.3333333333333,3.583333333,1.35
"2172","Norwegian","produces","hug",24,105,137,0.433884297520661,"verbs","action_words","klemme","klemme",6,NA,-9.16590508654233,8.23,4.85,19.8857142857143,7.7,4.14
"2173","Norwegian","produces","hungry",24,115,127,0.475206611570248,"adjectives","descriptive_words","sulten","sulten",6,NA,-9.29943647916685,3.54,5.6,13.3684210526316,6.166666667,2.9
"2174","Norwegian","produces","hurry",24,65,177,0.268595041322314,"verbs","action_words","forte seg","forte seg",8,NA,NA,4.32,5.62,14.6666666666667,2.727272727,2.63
"2175","Norwegian","produces","hurt (description)",24,134,108,0.553719008264463,"adjectives","descriptive_words","vondt","vondt",5,8.02339181286234,-6.09785215140871,2.45,4.72,11.3684210526316,3.3,3.61
"2176","Norwegian","produces","i",24,139,103,0.574380165289256,"function_words","pronouns","jeg","jeg",3,6.52758007117,-4.21980831358364,NA,NA,24.9736842105263,2.235294118,3.93
"2177","Norwegian","produces","ice cream",24,220,22,0.909090909090909,"nouns","food_drink","is","is",2,6.59090909091,-6.20192151130292,6.85,3.95,NA,NA,5
"2178","Norwegian","produces","in",24,98,144,0.40495867768595,"function_words","locations","i","i",1,8.78930635838,-3.09603378458682,NA,NA,19.4761904761905,3.083333333,3
"2179","Norwegian","produces","inside",24,186,56,0.768595041322314,"function_words","locations","inn","inn, inne, inni",3.33333333333333,7.31707317073252,-4.75766260973755,NA,NA,19.4102564102564,2.5,3.67
"2180","Norwegian","produces","inside",24,186,56,0.768595041322314,"function_words","locations","inne","inn, inne, inni",3.33333333333333,7.31707317073252,-4.75766260973755,NA,NA,19.4102564102564,2.5,3.67
"2181","Norwegian","produces","inside",24,186,56,0.768595041322314,"function_words","locations","inni","inn, inne, inni",3.33333333333333,7.31707317073252,-4.75766260973755,NA,NA,19.4102564102564,2.5,3.67
"2182","Norwegian","produces","it",24,120,122,0.495867768595041,"function_words","pronouns","det","det",2,6.67845659164172,-3.10736617377002,NA,NA,12.6410256410256,2.230769231,2.81
"2183","Norwegian","produces","it",24,120,122,0.495867768595041,"function_words","quantifiers","det","det",2,6.67845659164172,-3.10736617377002,NA,NA,12.6410256410256,2.230769231,2.81
"2184","Norwegian","produces","jacket",24,196,46,0.809917355371901,"nouns","clothing","jakke","jakke",4,5.27272727272682,-8.10985241229301,5.86,3.35,5.87179487179487,4,4.86
"2185","Norwegian","produces","juice",24,185,57,0.764462809917355,"nouns","food_drink","juice","juice",4,7.0000000000025,-8.68039727076063,6.9,4.6,12.8,6.75,4.89
"2186","Norwegian","produces","jump",24,181,61,0.747933884297521,"verbs","action_words","hoppe","hoppe",4,5.14545454545455,-6.53581642690983,6.44,5.14,21.4090909090909,3.6,4.52
"2187","Norwegian","produces","keys",24,144,98,0.59504132231405,"nouns","household","nøkler","nøkler",6,NA,-9.63590871578806,6.22,3.9,17.3809523809524,3.363636364,4.89
"2188","Norwegian","produces","kick",24,100,142,0.413223140495868,"verbs","action_words","sparke","sparke",6,3.30769230769385,-8.6062892986069,4.55,5.1,17.0454545454545,5.928571429,4.33
"2189","Norwegian","produces","kiss",24,108,134,0.446280991735537,"verbs","action_words","kysse","kysse",5,NA,NA,7.78,6.05,16.2222222222222,6.466666667,4.48
"2190","Norwegian","produces","kitchen",24,128,114,0.528925619834711,"nouns","furniture_rooms","kjøkken","kjøkken",5,6.04444444444444,-7.41670523173307,6.17,3.52,15.3695652173913,4.166666667,4.97
"2191","Norwegian","produces","kitty",24,46,196,0.190082644628099,"nouns","animals","kattunge","kattunge",6,NA,NA,7.58,3.19,22.2619047619048,4.1,4.97
"2192","Norwegian","produces","knee",24,109,133,0.450413223140496,"nouns","body_parts","kne","kne",3,NA,-10.5521994476622,4.7,4.25,10.7105263157895,2.909090909,5
"2193","Norwegian","produces","knife",24,153,89,0.632231404958678,"nouns","household","kniv","kniv",4,NA,-9.29943647916685,4.33,4.86,11.6046511627907,1.384615385,4.9
"2194","Norwegian","produces","lady",24,163,79,0.673553719008264,"other","people","dame","dame",4,6.149999999998,-6.6302261113809,6.91,4.05,12.8,4.076923077,4.33
"2195","Norwegian","produces","lamb",24,105,137,0.433884297520661,"nouns","animals","lam","lam",3,5.42857142856929,-8.53729642711995,6.3,3.32,8.32352941176471,5,4.97
"2196","Norwegian","produces","lamp",24,128,114,0.528925619834711,"nouns","household","lampe","lampe",5,4.13333333333333,-8.47275790598238,5.74,2.71,9,2.384615385,4.97
"2197","Norwegian","produces","later",24,37,205,0.152892561983471,"other","time_words","senere","senere",6,NA,-10.5521994476622,NA,NA,18.7,1.909090909,1.8
"2198","Norwegian","produces","leg",24,130,112,0.537190082644628,"nouns","body_parts","bein","bein",4,6.47368421052632,-8.24961435466817,6.22,2.75,15.4107142857143,3.3,4.83
"2199","Norwegian","produces","light (object)",24,209,33,0.863636363636364,"nouns","household","lys","lys",3,5.99999999999748,-6.52684775692707,6.55,3.52,18.5862068965517,3.7,4.21
"2200","Norwegian","produces","lion",24,153,89,0.632231404958678,"nouns","animals","løve","løve",4,4.46153846153846,-7.55646717410823,5.84,5.29,14.2682926829268,2.25,4.96
"2201","Norwegian","produces","little (description)",24,112,130,0.462809917355372,"adjectives","descriptive_words","liten","liten",5,8.29378531072328,-6.06356307793008,5.76,3.43,11.0666666666667,7.5,3.67
"2202","Norwegian","produces","living room",24,123,119,0.508264462809917,"nouns","furniture_rooms","stue","stue",4,NA,-10.1467343395541,5.55,3.1,6.61538461538461,4.6,4.7
"2203","Norwegian","produces","look",24,110,132,0.454545454545455,"verbs","action_words","se på","se på",4,NA,NA,5.95,3.76,15.5882352941176,3.25,2.96
"2204","Norwegian","produces","love",24,24,218,0.0991735537190083,"verbs","action_words","elske","elske",5,NA,NA,8,5.36,13.7368421052632,8.333333333,2.07
"2205","Norwegian","produces","lunch",24,56,186,0.231404958677686,"other","games_routines","lunsj","lunsj",4,6.70588235294,-8.354974870326,6.64,3.57,12.3783783783784,4.7,4.31
"2206","Norwegian","produces","man",24,188,54,0.776859504132231,"other","people","mann","mann",3,6.16363636363491,-7.21999493748701,5.42,4.36,9.63414634146342,3,4.79
"2207","Norwegian","produces","me",24,103,139,0.425619834710744,"function_words","pronouns","meg","meg",3,7.1914893617,-6.2895195706209,NA,NA,32.9318181818182,2.2,4.33
